source_variant,model_name,doc_id,system,language_locale,aspect,human_score,raw_output,judge_score,file_name,prompt_id,source_variant_original
prompt_4,qwen/qwen-2.5-7b-instruct,24223944994a18d516282ccef47ac54d,AyaExpanse-32B,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,d48c3ed115b970b0947d892881d35aa9,Mistral-Medium,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,38b0d67f9db7712c2c589f4ced8943f1,CommandR7B,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,12f396cdef01341d9b307c7048b8d77a,AyaExpanse-8B,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,f41fcb5561abc3e4c98c32d80bd0ac2e,Mistral-7B,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,44ea53138d50a0f07b1fb8d5fa927a6d,DeepSeek-V3,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,44ea53138d50a0f07b1fb8d5fa927a6d,Qwen2,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,453dbf627af720e73ca10e171bd55725,AyaExpanse-32B,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,44ea53138d50a0f07b1fb8d5fa927a6d,Gemma-3-27B,English (United States),instruction_following,6,2,2,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,38b0d67f9db7712c2c589f4ced8943f1,Mistral-7B,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,d48c3ed115b970b0947d892881d35aa9,Mistral-7B,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,22645d3694ea307a2d88a0b1669a4550,AyaExpanse-32B,English (United States),instruction_following,6,4,4,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,38b0d67f9db7712c2c589f4ced8943f1,AyaExpanse-8B,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,f41fcb5561abc3e4c98c32d80bd0ac2e,Llama-3,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,14e076d13751e87d8c09f7f13125e755,Gemma-3-12B,English (United States),instruction_following,5,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,b15d69d9ac2994c645e9c261a9036af5,Gemma-3-12B,English (United States),instruction_following,4,7,7,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,df85068ad8d348d04f95ee17882f0da4,GPT-4,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,df85068ad8d348d04f95ee17882f0da4,Qwen2,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,453dbf627af720e73ca10e171bd55725,AyaExpanse-8B,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,d48c3ed115b970b0947d892881d35aa9,Gemma-3-12B,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,170d490a7ae53347e8fe3eabe4e28001,GPT-4,English (United States),instruction_following,5,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,7ce9fab7d8a5d11cac47de7ded5fb87c,Llama-3,English (United States),instruction_following,2,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,14e076d13751e87d8c09f7f13125e755,Llama-3,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,44ea53138d50a0f07b1fb8d5fa927a6d,Mistral-Medium,English (United States),instruction_following,5,2,2,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,170d490a7ae53347e8fe3eabe4e28001,Claude-4,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,22645d3694ea307a2d88a0b1669a4550,CommandA,English (United States),instruction_following,6,4,4,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,24223944994a18d516282ccef47ac54d,DeepSeek-V3,English (United States),instruction_following,5,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,25206396b6f90a56a632de9594cfa279,GPT-4,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,453dbf627af720e73ca10e171bd55725,GPT-4,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,d48c3ed115b970b0947d892881d35aa9,Gemma-3-27B,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,f41fcb5561abc3e4c98c32d80bd0ac2e,Gemini-2,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,25206396b6f90a56a632de9594cfa279,Llama-4-Maverick,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,44ea53138d50a0f07b1fb8d5fa927a6d,CommandA,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,b15d69d9ac2994c645e9c261a9036af5,DeepSeek-V3,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,f41fcb5561abc3e4c98c32d80bd0ac2e,CommandA,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,12f396cdef01341d9b307c7048b8d77a,Qwen3-235B,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,f41fcb5561abc3e4c98c32d80bd0ac2e,AyaExpanse-8B,English (United States),instruction_following,5,7,7,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,b15d69d9ac2994c645e9c261a9036af5,Llama-4-Maverick,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,38b0d67f9db7712c2c589f4ced8943f1,Llama-4-Maverick,English (United States),instruction_following,6,5,5,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,453dbf627af720e73ca10e171bd55725,Qwen3-235B,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,38b0d67f9db7712c2c589f4ced8943f1,Mistral-Medium,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,453dbf627af720e73ca10e171bd55725,Claude-4,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,12f396cdef01341d9b307c7048b8d77a,Gemma-3-27B,English (United States),instruction_following,5,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,95641032115fac92e1ea4efa811faae8,DeepSeek-V3,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,24223944994a18d516282ccef47ac54d,Mistral-7B,English (United States),instruction_following,7,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,44ea53138d50a0f07b1fb8d5fa927a6d,Mistral-7B,English (United States),instruction_following,6,5,5,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,170d490a7ae53347e8fe3eabe4e28001,CommandA,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,453dbf627af720e73ca10e171bd55725,Gemini-2,English (United States),instruction_following,5,7,7,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,b15d69d9ac2994c645e9c261a9036af5,CommandA,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,14e076d13751e87d8c09f7f13125e755,Gemma-3-27B,English (United States),instruction_following,5,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,95641032115fac92e1ea4efa811faae8,Qwen3-235B,English (United States),instruction_following,5,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,d48c3ed115b970b0947d892881d35aa9,AyaExpanse-8B,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,7ce9fab7d8a5d11cac47de7ded5fb87c,Claude-4,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,38b0d67f9db7712c2c589f4ced8943f1,Qwen2,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,24223944994a18d516282ccef47ac54d,GPT-4,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,b15d69d9ac2994c645e9c261a9036af5,Mistral-7B,English (United States),instruction_following,5,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,7ce9fab7d8a5d11cac47de7ded5fb87c,Mistral-7B,English (United States),instruction_following,5,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,25206396b6f90a56a632de9594cfa279,Claude-4,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,d48c3ed115b970b0947d892881d35aa9,CommandR7B,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,f41fcb5561abc3e4c98c32d80bd0ac2e,GPT-4,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,12f396cdef01341d9b307c7048b8d77a,AyaExpanse-32B,English (United States),instruction_following,3,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,44ea53138d50a0f07b1fb8d5fa927a6d,Llama-4-Maverick,English (United States),instruction_following,4,5,5,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,df85068ad8d348d04f95ee17882f0da4,AyaExpanse-8B,English (United States),instruction_following,5,7,7,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,25206396b6f90a56a632de9594cfa279,Mistral-Medium,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,95641032115fac92e1ea4efa811faae8,Gemini-2,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,14e076d13751e87d8c09f7f13125e755,Mistral-Medium,English (United States),instruction_following,5,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,b15d69d9ac2994c645e9c261a9036af5,AyaExpanse-32B,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,170d490a7ae53347e8fe3eabe4e28001,DeepSeek-V3,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,f41fcb5561abc3e4c98c32d80bd0ac2e,Claude-4,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,24223944994a18d516282ccef47ac54d,Mistral-Medium,English (United States),instruction_following,5,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,12f396cdef01341d9b307c7048b8d77a,Gemma-3-12B,English (United States),instruction_following,4,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,b15d69d9ac2994c645e9c261a9036af5,Qwen2,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,170d490a7ae53347e8fe3eabe4e28001,Gemma-3-27B,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,24223944994a18d516282ccef47ac54d,Llama-4-Maverick,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,170d490a7ae53347e8fe3eabe4e28001,AyaExpanse-32B,English (United States),instruction_following,7,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,22645d3694ea307a2d88a0b1669a4550,Mistral-7B,English (United States),instruction_following,2,5,5,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,24223944994a18d516282ccef47ac54d,Gemini-2,English (United States),instruction_following,4,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,14e076d13751e87d8c09f7f13125e755,GPT-4,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,25206396b6f90a56a632de9594cfa279,DeepSeek-V3,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,df85068ad8d348d04f95ee17882f0da4,Claude-4,English (United States),instruction_following,5,7,7,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,df85068ad8d348d04f95ee17882f0da4,CommandA,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,f41fcb5561abc3e4c98c32d80bd0ac2e,Qwen3-235B,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,25206396b6f90a56a632de9594cfa279,Gemma-3-12B,English (United States),instruction_following,5,2,2,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,24223944994a18d516282ccef47ac54d,AyaExpanse-8B,English (United States),instruction_following,5,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,d48c3ed115b970b0947d892881d35aa9,Qwen2,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,d48c3ed115b970b0947d892881d35aa9,AyaExpanse-32B,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,f41fcb5561abc3e4c98c32d80bd0ac2e,Gemma-3-27B,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,95641032115fac92e1ea4efa811faae8,Mistral-7B,English (United States),instruction_following,5,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,24223944994a18d516282ccef47ac54d,Gemma-3-12B,English (United States),instruction_following,5,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,22645d3694ea307a2d88a0b1669a4550,Gemini-2,English (United States),instruction_following,6,4,4,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,95641032115fac92e1ea4efa811faae8,Claude-4,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,d48c3ed115b970b0947d892881d35aa9,Llama-3,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,7ce9fab7d8a5d11cac47de7ded5fb87c,CommandA,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,25206396b6f90a56a632de9594cfa279,Llama-3,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,453dbf627af720e73ca10e171bd55725,DeepSeek-V3,English (United States),instruction_following,5,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,d48c3ed115b970b0947d892881d35aa9,Gemini-2,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,24223944994a18d516282ccef47ac54d,Llama-3,English (United States),instruction_following,4,7,7,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_4,qwen/qwen-2.5-7b-instruct,b15d69d9ac2994c645e9c261a9036af5,Gemini-2,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_4.csv,prompt_4,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
